"isono","year","sexno","ageno","eduno","ggapedu15"
31,2020,0,0,3,0.27
31,2020,0,0,4,0.55
31,2020,0,0,5,0.82
31,2020,0,0,6,0.91
31,2020,0,0,7,1.3
31,2025,0,0,0,NA
31,2025,0,0,1,NA
31,2025,0,0,2,0.32
31,2025,0,0,3,0.26
31,2025,0,0,4,0.64
31,2025,0,0,5,0.87
31,2025,0,0,6,0.91
31,2025,0,0,7,1.27
31,2030,0,0,0,NA
31,2030,0,0,1,NA
31,2030,0,0,2,0.35
31,2030,0,0,3,0.27
31,2030,0,0,4,0.72
31,2030,0,0,5,0.92
31,2030,0,0,6,0.91
31,2030,0,0,7,1.24
31,2035,0,0,0,NA
31,2035,0,0,1,NA
31,2035,0,0,2,0.38
31,2035,0,0,3,0.29
31,2035,0,0,4,0.74
31,2035,0,0,5,0.91
31,2035,0,0,6,0.9
31,2035,0,0,7,1.21
31,2040,0,0,0,NA
31,2040,0,0,1,NA
31,2040,0,0,2,0.4
31,2040,0,0,3,0.32
31,2040,0,0,4,0.75
31,2040,0,0,5,0.89
31,2040,0,0,6,0.89
31,2040,0,0,7,1.2
31,2045,0,0,0,NA
31,2045,0,0,1,NA
31,2045,0,0,2,0.43
31,2045,0,0,3,0.36
31,2045,0,0,4,0.75
31,2045,0,0,5,0.88
31,2045,0,0,6,0.88
31,2045,0,0,7,1.19
31,2050,0,0,0,NA
31,2050,0,0,1,NA
31,2050,0,0,2,0.47
31,2050,0,0,3,0.4
31,2050,0,0,4,0.76
31,2050,0,0,5,0.92
31,2050,0,0,6,0.88
31,2050,0,0,7,1.17
31,2055,0,0,0,NA
31,2055,0,0,1,NA
31,2055,0,0,2,0.54
31,2055,0,0,3,0.45
31,2055,0,0,4,0.76
31,2055,0,0,5,1.01
31,2055,0,0,6,0.89
31,2055,0,0,7,1.16
31,2060,0,0,0,NA
31,2060,0,0,1,NA
31,2060,0,0,2,0.66
31,2060,0,0,3,0.53
31,2060,0,0,4,0.76
31,2060,0,0,5,1.12
31,2060,0,0,6,0.9
31,2060,0,0,7,1.14
31,2065,0,0,0,NA
31,2065,0,0,1,NA
31,2065,0,0,2,0.83
31,2065,0,0,3,0.62
31,2065,0,0,4,0.75
31,2065,0,0,5,1.25
31,2065,0,0,6,0.9
31,2065,0,0,7,1.13
31,2070,0,0,0,NA
31,2070,0,0,1,NA
31,2070,0,0,2,0.98
31,2070,0,0,3,0.71
31,2070,0,0,4,0.78
31,2070,0,0,5,1.4
31,2070,0,0,6,0.91
31,2070,0,0,7,1.11
31,2075,0,0,0,NA
31,2075,0,0,1,NA
31,2075,0,0,2,1.07
31,2075,0,0,3,0.77
31,2075,0,0,4,0.84
31,2075,0,0,5,1.58
31,2075,0,0,6,0.92
31,2075,0,0,7,1.09
31,2080,0,0,0,NA
31,2080,0,0,1,NA
31,2080,0,0,2,1.11
31,2080,0,0,3,0.79
31,2080,0,0,4,0.92
31,2080,0,0,5,1.74
31,2080,0,0,6,0.94
31,2080,0,0,7,1.08
31,2085,0,0,0,NA
31,2085,0,0,1,NA
31,2085,0,0,2,1.12
31,2085,0,0,3,0.79
31,2085,0,0,4,0.96
31,2085,0,0,5,1.82
31,2085,0,0,6,0.97
31,2085,0,0,7,1.06
31,2090,0,0,0,NA
31,2090,0,0,1,NA
31,2090,0,0,2,1.11
31,2090,0,0,3,0.79
31,2090,0,0,4,0.97
31,2090,0,0,5,1.83
31,2090,0,0,6,1
31,2090,0,0,7,1.05
31,2095,0,0,0,NA
31,2095,0,0,1,NA
31,2095,0,0,2,1.1
31,2095,0,0,3,0.79
31,2095,0,0,4,0.96
31,2095,0,0,5,1.81
31,2095,0,0,6,1.01
31,2095,0,0,7,1.04
31,2100,0,0,0,NA
31,2100,0,0,1,NA
31,2100,0,0,2,1.09
31,2100,0,0,3,0.79
31,2100,0,0,4,0.96
31,2100,0,0,5,1.8
31,2100,0,0,6,1.02
31,2100,0,0,7,1.02
32,1970,0,0,0,NA
32,1970,0,0,1,NA
32,1970,0,0,2,0.92
32,1970,0,0,3,1.08
32,1970,0,0,4,0.93
32,1970,0,0,5,1.11
32,1970,0,0,6,0.91
32,1970,0,0,7,1.19
32,1975,0,0,0,NA
32,1975,0,0,1,NA
32,1975,0,0,2,0.91
32,1975,0,0,3,1.06
32,1975,0,0,4,0.94
32,1975,0,0,5,1.11
32,1975,0,0,6,0.89
32,1975,0,0,7,1.08
32,1980,0,0,0,NA
32,1980,0,0,1,NA
32,1980,0,0,2,0.87
32,1980,0,0,3,1.01
32,1980,0,0,4,0.93
32,1980,0,0,5,1.09
32,1980,0,0,6,0.85
32,1980,0,0,7,0.95
32,1985,0,0,0,NA
32,1985,0,0,1,NA
32,1985,0,0,2,0.89
32,1985,0,0,3,0.99
32,1985,0,0,4,0.95
32,1985,0,0,5,1.1
32,1985,0,0,6,0.85
32,1985,0,0,7,0.86
32,1990,0,0,0,NA
32,1990,0,0,1,NA
32,1990,0,0,2,0.85
32,1990,0,0,3,0.96
32,1990,0,0,4,0.95
32,1990,0,0,5,1.09
32,1990,0,0,6,0.86
32,1990,0,0,7,0.79
32,1995,0,0,0,NA
32,1995,0,0,1,NA
32,1995,0,0,2,0.84
32,1995,0,0,3,0.95
32,1995,0,0,4,0.97
32,1995,0,0,5,1.08
32,1995,0,0,6,0.87
32,1995,0,0,7,0.73
32,2000,0,0,0,NA
32,2000,0,0,1,NA
32,2000,0,0,2,0.83
32,2000,0,0,3,0.94
32,2000,0,0,4,1
32,2000,0,0,5,1.1
32,2000,0,0,6,0.88
32,2000,0,0,7,0.64
32,2005,0,0,0,NA
32,2005,0,0,1,NA
32,2005,0,0,2,0.82
32,2005,0,0,3,0.93
32,2005,0,0,4,1.01
32,2005,0,0,5,1.1
32,2005,0,0,6,0.89
32,2005,0,0,7,0.63
32,2010,0,0,0,NA
32,2010,0,0,1,NA
32,2010,0,0,2,0.82
32,2010,0,0,3,0.92
32,2010,0,0,4,1.03
32,2010,0,0,5,1.11
32,2010,0,0,6,0.91
32,2010,0,0,7,0.61
32,2015,0,0,0,NA
32,2015,0,0,1,NA
32,2015,0,0,2,0.78
32,2015,0,0,3,0.9
32,2015,0,0,4,1.06
32,2015,0,0,5,1.14
32,2015,0,0,6,0.96
32,2015,0,0,7,0.59
32,2020,0,0,0,NA
32,2020,0,0,1,NA
32,2020,0,0,2,0.77
32,2020,0,0,3,0.88
32,2020,0,0,4,1.08
32,2020,0,0,5,1.17
32,2020,0,0,6,1
32,2020,0,0,7,0.61
32,2025,0,0,0,NA
32,2025,0,0,1,NA
32,2025,0,0,2,0.76
32,2025,0,0,3,0.86
32,2025,0,0,4,1.09
32,2025,0,0,5,1.18
32,2025,0,0,6,1.04
32,2025,0,0,7,0.63
32,2030,0,0,0,NA
32,2030,0,0,1,NA
32,2030,0,0,2,0.75
32,2030,0,0,3,0.83
32,2030,0,0,4,1.1
32,2030,0,0,5,1.19
32,2030,0,0,6,1.08
32,2030,0,0,7,0.66
32,2035,0,0,0,NA
32,2035,0,0,1,NA
32,2035,0,0,2,0.73
32,2035,0,0,3,0.8
32,2035,0,0,4,1.1
32,2035,0,0,5,1.19
32,2035,0,0,6,1.11
32,2035,0,0,7,0.68
32,2040,0,0,0,NA
32,2040,0,0,1,NA
32,2040,0,0,2,0.71
32,2040,0,0,3,0.78
32,2040,0,0,4,1.1
32,2040,0,0,5,1.18
32,2040,0,0,6,1.14
32,2040,0,0,7,0.7
32,2045,0,0,0,NA
32,2045,0,0,1,NA
32,2045,0,0,2,0.68
32,2045,0,0,3,0.75
32,2045,0,0,4,1.1
32,2045,0,0,5,1.17
32,2045,0,0,6,1.17
32,2045,0,0,7,0.73
32,2050,0,0,0,NA
32,2050,0,0,1,NA
32,2050,0,0,2,0.66
32,2050,0,0,3,0.72
32,2050,0,0,4,1.11
32,2050,0,0,5,1.16
32,2050,0,0,6,1.19
32,2050,0,0,7,0.75
32,2055,0,0,0,NA
32,2055,0,0,1,NA
32,2055,0,0,2,0.63
32,2055,0,0,3,0.7
32,2055,0,0,4,1.12
32,2055,0,0,5,1.14
32,2055,0,0,6,1.2
32,2055,0,0,7,0.76
32,2060,0,0,0,NA
32,2060,0,0,1,NA
32,2060,0,0,2,0.61
32,2060,0,0,3,0.68
32,2060,0,0,4,1.14
32,2060,0,0,5,1.14
32,2060,0,0,6,1.22
32,2060,0,0,7,0.78
32,2065,0,0,0,NA
32,2065,0,0,1,NA
32,2065,0,0,2,0.59
32,2065,0,0,3,0.66
32,2065,0,0,4,1.17
32,2065,0,0,5,1.13
32,2065,0,0,6,1.23
32,2065,0,0,7,0.79
32,2070,0,0,0,NA
32,2070,0,0,1,NA
32,2070,0,0,2,0.59
32,2070,0,0,3,0.67
32,2070,0,0,4,1.23
32,2070,0,0,5,1.13
32,2070,0,0,6,1.23
32,2070,0,0,7,0.81
32,2075,0,0,0,NA
32,2075,0,0,1,NA
32,2075,0,0,2,0.61
32,2075,0,0,3,0.71
32,2075,0,0,4,1.3
32,2075,0,0,5,1.14
32,2075,0,0,6,1.24
32,2075,0,0,7,0.82
32,2080,0,0,0,NA
32,2080,0,0,1,NA
32,2080,0,0,2,0.65
32,2080,0,0,3,0.78
32,2080,0,0,4,1.37
32,2080,0,0,5,1.14
32,2080,0,0,6,1.25
32,2080,0,0,7,0.83
32,2085,0,0,0,NA
32,2085,0,0,1,NA
32,2085,0,0,2,0.69
32,2085,0,0,3,0.86
32,2085,0,0,4,1.4
32,2085,0,0,5,1.13
32,2085,0,0,6,1.25
32,2085,0,0,7,0.84
32,2090,0,0,0,NA
32,2090,0,0,1,NA
32,2090,0,0,2,0.71
32,2090,0,0,3,0.92
32,2090,0,0,4,1.35
32,2090,0,0,5,1.12
32,2090,0,0,6,1.25
32,2090,0,0,7,0.85
32,2095,0,0,0,NA
32,2095,0,0,1,NA
32,2095,0,0,2,0.72
32,2095,0,0,3,0.94
32,2095,0,0,4,1.22
32,2095,0,0,5,1.1
32,2095,0,0,6,1.25
32,2095,0,0,7,0.85
32,2100,0,0,0,NA
32,2100,0,0,1,NA
32,2100,0,0,2,0.72
32,2100,0,0,3,0.95
32,2100,0,0,4,1.08
32,2100,0,0,5,1.09
32,2100,0,0,6,1.24
32,2100,0,0,7,0.86
36,1970,0,0,0,NA
36,1970,0,0,1,NA
36,1970,0,0,2,0.72
36,1970,0,0,3,0.54
36,1970,0,0,4,0.83
36,1970,0,0,5,0.7
36,1970,0,0,6,1.82
36,1970,0,0,7,1.22
36,1975,0,0,0,NA
36,1975,0,0,1,NA
36,1975,0,0,2,0.73
36,1975,0,0,3,0.53
36,1975,0,0,4,0.79
36,1975,0,0,5,0.7
36,1975,0,0,6,1.69
36,1975,0,0,7,1.13
36,1980,0,0,0,NA
36,1980,0,0,1,NA
36,1980,0,0,2,0.74
36,1980,0,0,3,0.53
36,1980,0,0,4,0.76
36,1980,0,0,5,0.7
36,1980,0,0,6,1.6
36,1980,0,0,7,1.05
36,1985,0,0,0,NA
36,1985,0,0,1,NA
36,1985,0,0,2,0.79
36,1985,0,0,3,0.58
36,1985,0,0,4,0.77
36,1985,0,0,5,0.73
36,1985,0,0,6,1.52
36,1985,0,0,7,1
36,1990,0,0,0,NA
36,1990,0,0,1,NA
36,1990,0,0,2,0.75
36,1990,0,0,3,0.55
36,1990,0,0,4,0.72
36,1990,0,0,5,0.74
36,1990,0,0,6,1.44
36,1990,0,0,7,0.96
36,1995,0,0,0,NA
36,1995,0,0,1,NA
36,1995,0,0,2,0.75
36,1995,0,0,3,0.55
36,1995,0,0,4,0.7
36,1995,0,0,5,0.75
36,1995,0,0,6,1.4
36,1995,0,0,7,0.91
36,2000,0,0,0,NA
36,2000,0,0,1,NA
36,2000,0,0,2,0.75
36,2000,0,0,3,0.56
36,2000,0,0,4,0.69
36,2000,0,0,5,0.76
36,2000,0,0,6,1.35
36,2000,0,0,7,0.88
36,2005,0,0,0,NA
36,2005,0,0,1,NA
36,2005,0,0,2,0.78
36,2005,0,0,3,0.58
36,2005,0,0,4,0.68
36,2005,0,0,5,0.77
36,2005,0,0,6,1.34
36,2005,0,0,7,0.84
36,2010,0,0,0,NA
36,2010,0,0,1,NA
36,2010,0,0,2,0.77
36,2010,0,0,3,0.6
36,2010,0,0,4,0.69
36,2010,0,0,5,0.83
36,2010,0,0,6,1.29
36,2010,0,0,7,0.83
36,2015,0,0,0,NA
36,2015,0,0,1,NA
36,2015,0,0,2,0.76
36,2015,0,0,3,0.61
36,2015,0,0,4,0.67
36,2015,0,0,5,0.8
36,2015,0,0,6,1.32
36,2015,0,0,7,0.83
36,2020,0,0,0,NA
36,2020,0,0,1,NA
36,2020,0,0,2,0.76
36,2020,0,0,3,0.62
36,2020,0,0,4,0.66
36,2020,0,0,5,0.8
36,2020,0,0,6,1.33
36,2020,0,0,7,0.84
36,2025,0,0,0,NA
36,2025,0,0,1,NA
36,2025,0,0,2,0.75
36,2025,0,0,3,0.63
36,2025,0,0,4,0.65
36,2025,0,0,5,0.8
36,2025,0,0,6,1.33
36,2025,0,0,7,0.85
36,2030,0,0,0,NA
36,2030,0,0,1,NA
36,2030,0,0,2,0.74
36,2030,0,0,3,0.64
36,2030,0,0,4,0.65
36,2030,0,0,5,0.8
36,2030,0,0,6,1.32
36,2030,0,0,7,0.86
36,2035,0,0,0,NA
36,2035,0,0,1,NA
36,2035,0,0,2,0.73
36,2035,0,0,3,0.65
36,2035,0,0,4,0.64
36,2035,0,0,5,0.81
36,2035,0,0,6,1.32
36,2035,0,0,7,0.87
36,2040,0,0,0,NA
36,2040,0,0,1,NA
36,2040,0,0,2,0.72
36,2040,0,0,3,0.67
36,2040,0,0,4,0.64
36,2040,0,0,5,0.81
36,2040,0,0,6,1.31
36,2040,0,0,7,0.89
36,2045,0,0,0,NA
36,2045,0,0,1,NA
36,2045,0,0,2,0.7
36,2045,0,0,3,0.71
36,2045,0,0,4,0.64
36,2045,0,0,5,0.81
36,2045,0,0,6,1.3
36,2045,0,0,7,0.9
36,2050,0,0,0,NA
36,2050,0,0,1,NA
36,2050,0,0,2,0.69
36,2050,0,0,3,0.76
36,2050,0,0,4,0.65
36,2050,0,0,5,0.81
36,2050,0,0,6,1.29
36,2050,0,0,7,0.91
36,2055,0,0,0,NA
36,2055,0,0,1,NA
36,2055,0,0,2,0.68
36,2055,0,0,3,0.83
36,2055,0,0,4,0.67
36,2055,0,0,5,0.82
36,2055,0,0,6,1.28
36,2055,0,0,7,0.93
36,2060,0,0,0,NA
36,2060,0,0,1,NA
36,2060,0,0,2,0.68
36,2060,0,0,3,0.91
36,2060,0,0,4,0.68
36,2060,0,0,5,0.83
36,2060,0,0,6,1.27
36,2060,0,0,7,0.94
36,2065,0,0,0,NA
36,2065,0,0,1,NA
36,2065,0,0,2,0.68
36,2065,0,0,3,0.99
36,2065,0,0,4,0.7
36,2065,0,0,5,0.83
36,2065,0,0,6,1.26
36,2065,0,0,7,0.95
36,2070,0,0,0,NA
36,2070,0,0,1,NA
36,2070,0,0,2,0.69
36,2070,0,0,3,1.08
36,2070,0,0,4,0.71
36,2070,0,0,5,0.84
36,2070,0,0,6,1.25
36,2070,0,0,7,0.96
36,2075,0,0,0,NA
36,2075,0,0,1,NA
36,2075,0,0,2,0.72
36,2075,0,0,3,1.16
36,2075,0,0,4,0.72
36,2075,0,0,5,0.85
36,2075,0,0,6,1.24
36,2075,0,0,7,0.96
36,2080,0,0,0,NA
36,2080,0,0,1,NA
36,2080,0,0,2,0.74
36,2080,0,0,3,1.23
36,2080,0,0,4,0.71
36,2080,0,0,5,0.85
36,2080,0,0,6,1.23
36,2080,0,0,7,0.97
36,2085,0,0,0,NA
36,2085,0,0,1,NA
36,2085,0,0,2,0.75
36,2085,0,0,3,1.26
36,2085,0,0,4,0.68
36,2085,0,0,5,0.84
36,2085,0,0,6,1.22
36,2085,0,0,7,0.98
36,2090,0,0,0,NA
36,2090,0,0,1,NA
36,2090,0,0,2,0.76
36,2090,0,0,3,1.28
36,2090,0,0,4,0.62
36,2090,0,0,5,0.84
36,2090,0,0,6,1.21
36,2090,0,0,7,0.98
36,2095,0,0,0,NA
36,2095,0,0,1,NA
36,2095,0,0,2,0.76
36,2095,0,0,3,1.29
36,2095,0,0,4,0.56
36,2095,0,0,5,0.83
36,2095,0,0,6,1.19
36,2095,0,0,7,0.98
36,2100,0,0,0,NA
36,2100,0,0,1,NA
36,2100,0,0,2,0.76
36,2100,0,0,3,1.29
36,2100,0,0,4,0.51
36,2100,0,0,5,0.83
36,2100,0,0,6,1.18
36,2100,0,0,7,0.99
40,1970,0,0,0,NA
40,1970,0,0,1,NA
40,1970,0,0,2,NA
40,1970,0,0,3,NA
40,1970,0,0,4,0.88
40,1970,0,0,5,0.49
40,1970,0,0,6,1.39
40,1970,0,0,7,2.2
40,1975,0,0,0,NA
40,1975,0,0,1,NA
40,1975,0,0,2,NA
40,1975,0,0,3,NA
40,1975,0,0,4,0.88
40,1975,0,0,5,0.49
40,1975,0,0,6,1.33
40,1975,0,0,7,2.03
40,1980,0,0,0,NA
40,1980,0,0,1,NA
40,1980,0,0,2,NA
40,1980,0,0,3,NA
40,1980,0,0,4,0.87
40,1980,0,0,5,0.5
40,1980,0,0,6,1.27
40,1980,0,0,7,1.82
40,1985,0,0,0,NA
40,1985,0,0,1,NA
40,1985,0,0,2,NA
40,1985,0,0,3,NA
40,1985,0,0,4,0.9
40,1985,0,0,5,0.52
40,1985,0,0,6,1.25
40,1985,0,0,7,1.63
40,1990,0,0,0,NA
40,1990,0,0,1,NA
40,1990,0,0,2,NA
40,1990,0,0,3,NA
40,1990,0,0,4,0.85
40,1990,0,0,5,0.5
40,1990,0,0,6,1.21
40,1990,0,0,7,1.49
40,1995,0,0,0,NA
40,1995,0,0,1,NA
40,1995,0,0,2,NA
40,1995,0,0,3,NA
40,1995,0,0,4,0.86
40,1995,0,0,5,0.5
40,1995,0,0,6,1.19
40,1995,0,0,7,1.39
40,2000,0,0,0,NA
40,2000,0,0,1,NA
40,2000,0,0,2,NA
40,2000,0,0,3,NA
40,2000,0,0,4,0.87
40,2000,0,0,5,0.51
40,2000,0,0,6,1.16
40,2000,0,0,7,1.28
40,2005,0,0,0,NA
40,2005,0,0,1,NA
40,2005,0,0,2,NA
40,2005,0,0,3,NA
40,2005,0,0,4,0.88
40,2005,0,0,5,0.53
40,2005,0,0,6,1.15
40,2005,0,0,7,1.19
40,2010,0,0,0,NA
40,2010,0,0,1,NA
40,2010,0,0,2,1
40,2010,0,0,3,1
40,2010,0,0,4,0.79
40,2010,0,0,5,0.57
40,2010,0,0,6,1.14
40,2010,0,0,7,1.1
40,2015,0,0,0,NA
40,2015,0,0,1,NA
40,2015,0,0,2,0.94
40,2015,0,0,3,1.05
40,2015,0,0,4,0.78
40,2015,0,0,5,0.58
40,2015,0,0,6,1.13
40,2015,0,0,7,1.04
40,2020,0,0,0,NA
40,2020,0,0,1,NA
40,2020,0,0,2,0.91
40,2020,0,0,3,1.05
40,2020,0,0,4,0.77
40,2020,0,0,5,0.59
40,2020,0,0,6,1.12
40,2020,0,0,7,1
40,2025,0,0,0,NA
40,2025,0,0,1,NA
40,2025,0,0,2,0.89
40,2025,0,0,3,1.05
40,2025,0,0,4,0.76
40,2025,0,0,5,0.6
40,2025,0,0,6,1.12
40,2025,0,0,7,0.98
40,2030,0,0,0,NA
40,2030,0,0,1,NA
40,2030,0,0,2,0.89
40,2030,0,0,3,1.05
40,2030,0,0,4,0.76
40,2030,0,0,5,0.62
40,2030,0,0,6,1.11
40,2030,0,0,7,0.96
40,2035,0,0,0,NA
40,2035,0,0,1,NA
40,2035,0,0,2,0.88
40,2035,0,0,3,1.05
40,2035,0,0,4,0.75
40,2035,0,0,5,0.65
40,2035,0,0,6,1.11
40,2035,0,0,7,0.95
40,2040,0,0,0,NA
40,2040,0,0,1,NA
40,2040,0,0,2,0.88
40,2040,0,0,3,1.05
40,2040,0,0,4,0.75
40,2040,0,0,5,0.67
40,2040,0,0,6,1.11
40,2040,0,0,7,0.94
40,2045,0,0,0,NA
40,2045,0,0,1,NA
40,2045,0,0,2,0.88
40,2045,0,0,3,1.05
40,2045,0,0,4,0.74
40,2045,0,0,5,0.69
40,2045,0,0,6,1.1
40,2045,0,0,7,0.93
40,2050,0,0,0,NA
40,2050,0,0,1,NA
40,2050,0,0,2,0.88
40,2050,0,0,3,1.05
40,2050,0,0,4,0.73
40,2050,0,0,5,0.72
40,2050,0,0,6,1.1
40,2050,0,0,7,0.93
40,2055,0,0,0,NA
40,2055,0,0,1,NA
40,2055,0,0,2,0.89
40,2055,0,0,3,1.05
40,2055,0,0,4,0.73
40,2055,0,0,5,0.75
40,2055,0,0,6,1.09
40,2055,0,0,7,0.93
40,2060,0,0,0,NA
40,2060,0,0,1,NA
40,2060,0,0,2,0.89
40,2060,0,0,3,1.05
40,2060,0,0,4,0.74
40,2060,0,0,5,0.8
40,2060,0,0,6,1.09
40,2060,0,0,7,0.93
40,2065,0,0,0,NA
40,2065,0,0,1,NA
40,2065,0,0,2,0.89
40,2065,0,0,3,1.04
40,2065,0,0,4,0.76
40,2065,0,0,5,0.85
40,2065,0,0,6,1.09
40,2065,0,0,7,0.93
40,2070,0,0,0,NA
40,2070,0,0,1,NA
40,2070,0,0,2,0.89
40,2070,0,0,3,1.04
40,2070,0,0,4,0.8
40,2070,0,0,5,0.91
40,2070,0,0,6,1.1
40,2070,0,0,7,0.94
40,2075,0,0,0,NA
40,2075,0,0,1,NA
40,2075,0,0,2,0.89
40,2075,0,0,3,1.03
40,2075,0,0,4,0.83
40,2075,0,0,5,0.97
40,2075,0,0,6,1.11
40,2075,0,0,7,0.94
40,2080,0,0,0,NA
40,2080,0,0,1,NA
40,2080,0,0,2,0.89
40,2080,0,0,3,1.02
40,2080,0,0,4,0.87
40,2080,0,0,5,1.03
40,2080,0,0,6,1.11
40,2080,0,0,7,0.94
40,2085,0,0,0,NA
40,2085,0,0,1,NA
40,2085,0,0,2,0.89
40,2085,0,0,3,1.01
40,2085,0,0,4,0.91
40,2085,0,0,5,1.07
40,2085,0,0,6,1.11
40,2085,0,0,7,0.95
40,2090,0,0,0,NA
40,2090,0,0,1,NA
40,2090,0,0,2,0.89
40,2090,0,0,3,0.99
40,2090,0,0,4,0.93
40,2090,0,0,5,1.11
40,2090,0,0,6,1.12
40,2090,0,0,7,0.95
40,2095,0,0,0,NA
40,2095,0,0,1,NA
40,2095,0,0,2,0.89
40,2095,0,0,3,0.98
40,2095,0,0,4,0.94
40,2095,0,0,5,1.13
40,2095,0,0,6,1.12
40,2095,0,0,7,0.95
40,2100,0,0,0,NA
40,2100,0,0,1,NA
40,2100,0,0,2,0.89
40,2100,0,0,3,0.97
40,2100,0,0,4,0.94
40,2100,0,0,5,1.14
40,2100,0,0,6,1.12
40,2100,0,0,7,0.95
44,1970,0,0,0,NA
44,1970,0,0,1,NA
44,1970,0,0,2,1.45
44,1970,0,0,3,0.79
44,1970,0,0,4,1.15
44,1970,0,0,5,0.89
44,1970,0,0,6,0.83
44,1970,0,0,7,1.35
44,1975,0,0,0,NA
44,1975,0,0,1,NA
44,1975,0,0,2,1.14
44,1975,0,0,3,0.79
44,1975,0,0,4,1.09
44,1975,0,0,5,0.88
44,1975,0,0,6,0.84
44,1975,0,0,7,1.14
44,1980,0,0,0,NA
44,1980,0,0,1,NA
44,1980,0,0,2,1.29
44,1980,0,0,3,0.8
44,1980,0,0,4,1.1
44,1980,0,0,5,0.93
44,1980,0,0,6,0.81
44,1980,0,0,7,1.06
44,1985,0,0,0,NA
44,1985,0,0,1,NA
44,1985,0,0,2,1.29
44,1985,0,0,3,0.82
44,1985,0,0,4,1.11
44,1985,0,0,5,0.95
44,1985,0,0,6,0.77
44,1985,0,0,7,1.02
44,1990,0,0,0,NA
44,1990,0,0,1,NA
44,1990,0,0,2,1.07
44,1990,0,0,3,0.83
44,1990,0,0,4,1.11
44,1990,0,0,5,0.97
44,1990,0,0,6,0.71
44,1990,0,0,7,0.95
44,1995,0,0,0,NA
44,1995,0,0,1,NA
44,1995,0,0,2,1.15
44,1995,0,0,3,0.87
44,1995,0,0,4,1.1
44,1995,0,0,5,0.97
44,1995,0,0,6,0.68
44,1995,0,0,7,0.9
44,2000,0,0,0,NA
44,2000,0,0,1,NA
44,2000,0,0,2,1.08
44,2000,0,0,3,0.88
44,2000,0,0,4,1.11
44,2000,0,0,5,0.95
44,2000,0,0,6,0.59
44,2000,0,0,7,0.81
44,2005,0,0,0,NA
44,2005,0,0,1,NA
44,2005,0,0,2,1.09
44,2005,0,0,3,0.92
44,2005,0,0,4,1.12
44,2005,0,0,5,0.96
44,2005,0,0,6,0.63
44,2005,0,0,7,0.78
44,2010,0,0,0,NA
44,2010,0,0,1,NA
44,2010,0,0,2,1.06
44,2010,0,0,3,0.94
44,2010,0,0,4,1.14
44,2010,0,0,5,0.98
44,2010,0,0,6,0.64
44,2010,0,0,7,0.74
44,2015,0,0,0,NA
44,2015,0,0,1,NA
44,2015,0,0,2,1.08
44,2015,0,0,3,0.95
44,2015,0,0,4,1.26
44,2015,0,0,5,1.06
44,2015,0,0,6,0.6
44,2015,0,0,7,0.73
44,2020,0,0,0,NA
44,2020,0,0,1,NA
44,2020,0,0,2,1.03
44,2020,0,0,3,0.96
44,2020,0,0,4,1.29
44,2020,0,0,5,1.11
44,2020,0,0,6,0.62
44,2020,0,0,7,0.73
44,2025,0,0,0,NA
44,2025,0,0,1,NA
44,2025,0,0,2,1.01
44,2025,0,0,3,0.98
44,2025,0,0,4,1.32
44,2025,0,0,5,1.16
44,2025,0,0,6,0.65
44,2025,0,0,7,0.74
44,2030,0,0,0,NA
44,2030,0,0,1,NA
44,2030,0,0,2,0.98
44,2030,0,0,3,1.01
44,2030,0,0,4,1.36
44,2030,0,0,5,1.2
44,2030,0,0,6,0.68
44,2030,0,0,7,0.75
44,2035,0,0,0,NA
44,2035,0,0,1,NA
44,2035,0,0,2,0.96
44,2035,0,0,3,1.05
44,2035,0,0,4,1.41
44,2035,0,0,5,1.23
44,2035,0,0,6,0.72
44,2035,0,0,7,0.77
44,2040,0,0,0,NA
44,2040,0,0,1,NA
44,2040,0,0,2,0.95
44,2040,0,0,3,1.11
44,2040,0,0,4,1.47
44,2040,0,0,5,1.25
44,2040,0,0,6,0.76
44,2040,0,0,7,0.78
44,2045,0,0,0,NA
44,2045,0,0,1,NA
44,2045,0,0,2,0.97
44,2045,0,0,3,1.18
44,2045,0,0,4,1.56
44,2045,0,0,5,1.27
44,2045,0,0,6,0.8
44,2045,0,0,7,0.8
44,2050,0,0,0,NA
44,2050,0,0,1,NA
44,2050,0,0,2,1.02
44,2050,0,0,3,1.25
44,2050,0,0,4,1.67
44,2050,0,0,5,1.3
44,2050,0,0,6,0.83
44,2050,0,0,7,0.82
44,2055,0,0,0,NA
44,2055,0,0,1,NA
44,2055,0,0,2,1.12
44,2055,0,0,3,1.29
44,2055,0,0,4,1.81
44,2055,0,0,5,1.34
44,2055,0,0,6,0.86
44,2055,0,0,7,0.83
44,2060,0,0,0,NA
44,2060,0,0,1,NA
44,2060,0,0,2,1.28
44,2060,0,0,3,1.27
44,2060,0,0,4,1.99
44,2060,0,0,5,1.38
44,2060,0,0,6,0.89
44,2060,0,0,7,0.84
44,2065,0,0,0,NA
44,2065,0,0,1,NA
44,2065,0,0,2,1.48
44,2065,0,0,3,1.21
44,2065,0,0,4,2.23
44,2065,0,0,5,1.44
44,2065,0,0,6,0.91
44,2065,0,0,7,0.85
44,2070,0,0,0,NA
44,2070,0,0,1,NA
44,2070,0,0,2,1.67
44,2070,0,0,3,1.15
44,2070,0,0,4,2.56
44,2070,0,0,5,1.51
44,2070,0,0,6,0.93
44,2070,0,0,7,0.86
