"isono","year","sexno","ageno","eduno","ydr"
446,2015,0,0,0,0.17
446,2020,0,0,0,0.19
446,2025,0,0,0,0.21
446,2030,0,0,0,0.22
446,2035,0,0,0,0.22
446,2040,0,0,0,0.22
446,2045,0,0,0,0.22
446,2050,0,0,0,0.24
446,2055,0,0,0,0.27
446,2060,0,0,0,0.3
446,2065,0,0,0,0.3
446,2070,0,0,0,0.3
446,2075,0,0,0,0.29
446,2080,0,0,0,0.29
446,2085,0,0,0,0.3
446,2090,0,0,0,0.31
446,2095,0,0,0,0.31
446,2100,0,0,0,0.31
450,1970,0,0,0,0.88
450,1975,0,0,0,0.9
450,1980,0,0,0,0.91
450,1985,0,0,0,0.87
450,1990,0,0,0,0.86
450,1995,0,0,0,0.85
450,2000,0,0,0,0.88
450,2005,0,0,0,0.85
450,2010,0,0,0,0.8
450,2015,0,0,0,0.74
450,2020,0,0,0,0.7
450,2025,0,0,0,0.67
450,2030,0,0,0,0.64
450,2035,0,0,0,0.6
450,2040,0,0,0,0.56
450,2045,0,0,0,0.52
450,2050,0,0,0,0.49
450,2055,0,0,0,0.47
450,2060,0,0,0,0.45
450,2065,0,0,0,0.43
450,2070,0,0,0,0.41
450,2075,0,0,0,0.4
450,2080,0,0,0,0.38
450,2085,0,0,0,0.38
450,2090,0,0,0,0.37
450,2095,0,0,0,0.36
450,2100,0,0,0,0.35
454,1970,0,0,0,0.9
454,1975,0,0,0,0.93
454,1980,0,0,0,0.94
454,1985,0,0,0,0.95
454,1990,0,0,0,0.89
454,1995,0,0,0,0.86
454,2000,0,0,0,0.9
454,2005,0,0,0,0.91
454,2010,0,0,0,0.9
454,2015,0,0,0,0.91
454,2020,0,0,0,0.92
454,2025,0,0,0,0.92
454,2030,0,0,0,0.9
454,2035,0,0,0,0.88
454,2040,0,0,0,0.85
454,2045,0,0,0,0.8
454,2050,0,0,0,0.76
454,2055,0,0,0,0.71
454,2060,0,0,0,0.66
454,2065,0,0,0,0.62
454,2070,0,0,0,0.58
454,2075,0,0,0,0.54
454,2080,0,0,0,0.51
454,2085,0,0,0,0.49
454,2090,0,0,0,0.47
454,2095,0,0,0,0.45
454,2100,0,0,0,0.44
458,1970,0,0,0,0.86
458,1975,0,0,0,0.78
458,1980,0,0,0,0.68
458,1985,0,0,0,0.66
458,1990,0,0,0,0.63
458,1995,0,0,0,0.59
458,2000,0,0,0,0.53
458,2005,0,0,0,0.51
458,2010,0,0,0,0.47
458,2015,0,0,0,0.43
458,2020,0,0,0,0.41
458,2025,0,0,0,0.41
458,2030,0,0,0,0.42
458,2035,0,0,0,0.41
458,2040,0,0,0,0.4
458,2045,0,0,0,0.38
458,2050,0,0,0,0.37
458,2055,0,0,0,0.37
458,2060,0,0,0,0.37
458,2065,0,0,0,0.37
458,2070,0,0,0,0.36
458,2075,0,0,0,0.35
458,2080,0,0,0,0.34
458,2085,0,0,0,0.34
458,2090,0,0,0,0.34
458,2095,0,0,0,0.34
458,2100,0,0,0,0.33
462,1970,0,0,0,0.92
462,1975,0,0,0,0.88
462,1980,0,0,0,0.86
462,1985,0,0,0,0.88
462,1990,0,0,0,0.94
462,1995,0,0,0,0.91
462,2000,0,0,0,0.72
462,2005,0,0,0,0.52
462,2010,0,0,0,0.39
462,2015,0,0,0,0.35
462,2020,0,0,0,0.34
462,2025,0,0,0,0.35
462,2030,0,0,0,0.34
462,2035,0,0,0,0.31
462,2040,0,0,0,0.29
462,2045,0,0,0,0.28
462,2050,0,0,0,0.3
462,2055,0,0,0,0.32
462,2060,0,0,0,0.33
462,2065,0,0,0,0.33
462,2070,0,0,0,0.32
462,2075,0,0,0,0.32
462,2080,0,0,0,0.33
462,2085,0,0,0,0.34
462,2090,0,0,0,0.35
462,2095,0,0,0,0.35
462,2100,0,0,0,0.35
466,1970,0,0,0,0.77
466,1975,0,0,0,0.8
466,1980,0,0,0,0.85
466,1985,0,0,0,0.89
466,1990,0,0,0,0.96
466,1995,0,0,0,0.95
466,2000,0,0,0,0.94
466,2005,0,0,0,0.93
466,2010,0,0,0,0.93
466,2015,0,0,0,0.92
466,2020,0,0,0,0.88
466,2025,0,0,0,0.83
466,2030,0,0,0,0.78
466,2035,0,0,0,0.73
466,2040,0,0,0,0.68
466,2045,0,0,0,0.63
466,2050,0,0,0,0.58
466,2055,0,0,0,0.53
466,2060,0,0,0,0.5
466,2065,0,0,0,0.46
466,2070,0,0,0,0.44
466,2075,0,0,0,0.42
466,2080,0,0,0,0.41
466,2085,0,0,0,0.39
466,2090,0,0,0,0.39
466,2095,0,0,0,0.38
466,2100,0,0,0,0.37
470,1970,0,0,0,0.45
470,1975,0,0,0,0.38
470,1980,0,0,0,0.34
470,1985,0,0,0,0.37
470,1990,0,0,0,0.37
470,1995,0,0,0,0.34
470,2000,0,0,0,0.3
470,2005,0,0,0,0.25
470,2010,0,0,0,0.21
470,2015,0,0,0,0.21
470,2020,0,0,0,0.24
470,2025,0,0,0,0.26
470,2030,0,0,0,0.27
470,2035,0,0,0,0.26
470,2040,0,0,0,0.26
470,2045,0,0,0,0.27
470,2050,0,0,0,0.28
470,2055,0,0,0,0.3
470,2060,0,0,0,0.32
470,2065,0,0,0,0.32
470,2070,0,0,0,0.32
470,2075,0,0,0,0.31
470,2080,0,0,0,0.32
470,2085,0,0,0,0.32
470,2090,0,0,0,0.33
470,2095,0,0,0,0.33
470,2100,0,0,0,0.33
474,1970,0,0,0,0.77
474,1975,0,0,0,0.75
474,1980,0,0,0,0.5
474,1985,0,0,0,0.43
474,1990,0,0,0,0.37
474,1995,0,0,0,0.37
474,2000,0,0,0,0.36
474,2005,0,0,0,0.32
474,2010,0,0,0,0.29
474,2015,0,0,0,0.29
474,2020,0,0,0,0.3
474,2025,0,0,0,0.33
474,2030,0,0,0,0.35
474,2035,0,0,0,0.37
474,2040,0,0,0,0.37
474,2045,0,0,0,0.36
474,2050,0,0,0,0.36
474,2055,0,0,0,0.37
474,2060,0,0,0,0.37
474,2065,0,0,0,0.38
474,2070,0,0,0,0.38
474,2075,0,0,0,0.37
474,2080,0,0,0,0.37
474,2085,0,0,0,0.37
474,2090,0,0,0,0.37
474,2095,0,0,0,0.37
474,2100,0,0,0,0.37
478,1970,0,0,0,0.88
478,1975,0,0,0,0.88
478,1980,0,0,0,0.88
478,1985,0,0,0,0.87
478,1990,0,0,0,0.85
478,1995,0,0,0,0.82
478,2000,0,0,0,0.78
478,2005,0,0,0,0.73
478,2010,0,0,0,0.69
478,2015,0,0,0,0.65
478,2020,0,0,0,0.61
478,2025,0,0,0,0.57
478,2030,0,0,0,0.55
478,2035,0,0,0,0.53
478,2040,0,0,0,0.5
478,2045,0,0,0,0.47
478,2050,0,0,0,0.45
478,2055,0,0,0,0.44
478,2060,0,0,0,0.42
478,2065,0,0,0,0.41
478,2070,0,0,0,0.4
478,2075,0,0,0,0.39
478,2080,0,0,0,0.38
478,2085,0,0,0,0.37
478,2090,0,0,0,0.37
478,2095,0,0,0,0.37
478,2100,0,0,0,0.36
480,1970,0,0,0,0.82
480,1975,0,0,0,0.7
480,1980,0,0,0,0.58
480,1985,0,0,0,0.49
480,1990,0,0,0,0.45
480,1995,0,0,0,0.41
480,2000,0,0,0,0.4
480,2005,0,0,0,0.36
480,2010,0,0,0,0.31
480,2015,0,0,0,0.27
480,2020,0,0,0,0.26
480,2025,0,0,0,0.27
480,2030,0,0,0,0.29
480,2035,0,0,0,0.3
480,2040,0,0,0,0.31
480,2045,0,0,0,0.31
480,2050,0,0,0,0.31
480,2055,0,0,0,0.32
480,2060,0,0,0,0.34
480,2065,0,0,0,0.35
480,2070,0,0,0,0.35
480,2075,0,0,0,0.35
480,2080,0,0,0,0.35
480,2085,0,0,0,0.35
480,2090,0,0,0,0.36
480,2095,0,0,0,0.36
480,2100,0,0,0,0.36
484,1970,0,0,0,0.94
484,1975,0,0,0,0.92
484,1980,0,0,0,0.86
484,1985,0,0,0,0.77
484,1990,0,0,0,0.67
484,1995,0,0,0,0.6
484,2000,0,0,0,0.54
484,2005,0,0,0,0.49
484,2010,0,0,0,0.45
484,2015,0,0,0,0.43
484,2020,0,0,0,0.41
484,2025,0,0,0,0.41
484,2030,0,0,0,0.4
484,2035,0,0,0,0.4
484,2040,0,0,0,0.4
484,2045,0,0,0,0.39
484,2050,0,0,0,0.38
484,2055,0,0,0,0.38
484,2060,0,0,0,0.38
484,2065,0,0,0,0.37
484,2070,0,0,0,0.37
484,2075,0,0,0,0.36
484,2080,0,0,0,0.36
484,2085,0,0,0,0.35
484,2090,0,0,0,0.35
484,2095,0,0,0,0.34
484,2100,0,0,0,0.34
496,1970,0,0,0,0.87
496,1975,0,0,0,0.91
496,1980,0,0,0,0.84
496,1985,0,0,0,0.79
496,1990,0,0,0,0.73
496,1995,0,0,0,0.68
496,2000,0,0,0,0.58
496,2005,0,0,0,0.44
496,2010,0,0,0,0.4
496,2015,0,0,0,0.41
496,2020,0,0,0,0.45
496,2025,0,0,0,0.43
496,2030,0,0,0,0.41
496,2035,0,0,0,0.38
496,2040,0,0,0,0.37
496,2045,0,0,0,0.38
496,2050,0,0,0,0.4
496,2055,0,0,0,0.4
496,2060,0,0,0,0.38
496,2065,0,0,0,0.36
496,2070,0,0,0,0.35
496,2075,0,0,0,0.35
496,2080,0,0,0,0.35
496,2085,0,0,0,0.34
496,2090,0,0,0,0.33
496,2095,0,0,0,0.33
496,2100,0,0,0,0.32
498,1970,0,0,0,0.52
498,1975,0,0,0,0.45
498,1980,0,0,0,0.41
498,1985,0,0,0,0.42
498,1990,0,0,0,0.44
498,1995,0,0,0,0.41
498,2000,0,0,0,0.36
498,2005,0,0,0,0.27
498,2010,0,0,0,0.23
498,2015,0,0,0,0.23
498,2020,0,0,0,0.26
498,2025,0,0,0,0.25
498,2030,0,0,0,0.25
498,2035,0,0,0,0.25
498,2040,0,0,0,0.24
498,2045,0,0,0,0.25
498,2050,0,0,0,0.27
498,2055,0,0,0,0.28
498,2060,0,0,0,0.29
498,2065,0,0,0,0.28
498,2070,0,0,0,0.28
498,2075,0,0,0,0.29
498,2080,0,0,0,0.29
498,2085,0,0,0,0.3
498,2090,0,0,0,0.3
498,2095,0,0,0,0.3
498,2100,0,0,0,0.3
499,1970,0,0,0,0.55
499,1975,0,0,0,0.49
499,1980,0,0,0,0.43
499,1985,0,0,0,0.4
499,1990,0,0,0,0.39
499,1995,0,0,0,0.35
499,2000,0,0,0,0.32
499,2005,0,0,0,0.29
499,2010,0,0,0,0.28
499,2015,0,0,0,0.28
499,2020,0,0,0,0.28
499,2025,0,0,0,0.29
499,2030,0,0,0,0.29
499,2035,0,0,0,0.29
499,2040,0,0,0,0.29
499,2045,0,0,0,0.29
499,2050,0,0,0,0.3
499,2055,0,0,0,0.31
499,2060,0,0,0,0.31
499,2065,0,0,0,0.31
499,2070,0,0,0,0.31
499,2075,0,0,0,0.31
499,2080,0,0,0,0.31
499,2085,0,0,0,0.31
499,2090,0,0,0,0.32
499,2095,0,0,0,0.32
499,2100,0,0,0,0.32
504,1970,0,0,0,0.99
504,1975,0,0,0,0.96
504,1980,0,0,0,0.8
504,1985,0,0,0,0.76
504,1990,0,0,0,0.7
504,1995,0,0,0,0.64
504,2000,0,0,0,0.54
504,2005,0,0,0,0.47
504,2010,0,0,0,0.42
504,2015,0,0,0,0.4
504,2020,0,0,0,0.4
504,2025,0,0,0,0.41
504,2030,0,0,0,0.4
504,2035,0,0,0,0.38
504,2040,0,0,0,0.36
504,2045,0,0,0,0.35
504,2050,0,0,0,0.36
504,2055,0,0,0,0.37
504,2060,0,0,0,0.37
504,2065,0,0,0,0.37
504,2070,0,0,0,0.36
504,2075,0,0,0,0.35
504,2080,0,0,0,0.35
504,2085,0,0,0,0.35
504,2090,0,0,0,0.36
504,2095,0,0,0,0.36
504,2100,0,0,0,0.36
508,1970,0,0,0,0.81
508,1975,0,0,0,0.82
508,1980,0,0,0,0.82
508,1985,0,0,0,0.86
508,1990,0,0,0,0.93
508,1995,0,0,0,0.84
508,2000,0,0,0,0.83
508,2005,0,0,0,0.85
508,2010,0,0,0,0.84
508,2015,0,0,0,0.81
508,2020,0,0,0,0.74
508,2025,0,0,0,0.7
508,2030,0,0,0,0.68
508,2035,0,0,0,0.65
508,2040,0,0,0,0.61
508,2045,0,0,0,0.57
508,2050,0,0,0,0.54
508,2055,0,0,0,0.51
508,2060,0,0,0,0.49
508,2065,0,0,0,0.47
508,2070,0,0,0,0.46
508,2075,0,0,0,0.44
508,2080,0,0,0,0.44
508,2085,0,0,0,0.43
508,2090,0,0,0,0.42
508,2095,0,0,0,0.42
508,2100,0,0,0,0.41
512,1970,0,0,0,0.92
512,1975,0,0,0,0.91
512,1980,0,0,0,0.88
512,1985,0,0,0,0.89
512,1990,0,0,0,0.87
512,1995,0,0,0,0.7
512,2000,0,0,0,0.6
512,2005,0,0,0,0.49
512,2010,0,0,0,0.39
512,2015,0,0,0,0.36
512,2020,0,0,0,0.34
512,2025,0,0,0,0.31
512,2030,0,0,0,0.29
512,2035,0,0,0,0.27
512,2040,0,0,0,0.27
512,2045,0,0,0,0.27
512,2050,0,0,0,0.28
512,2055,0,0,0,0.28
512,2060,0,0,0,0.28
512,2065,0,0,0,0.27
512,2070,0,0,0,0.27
512,2075,0,0,0,0.28
512,2080,0,0,0,0.28
512,2085,0,0,0,0.29
512,2090,0,0,0,0.3
512,2095,0,0,0,0.31
512,2100,0,0,0,0.32
516,1970,0,0,0,0.81
516,1975,0,0,0,0.85
516,1980,0,0,0,0.93
516,1985,0,0,0,0.95
516,1990,0,0,0,0.82
516,1995,0,0,0,0.77
516,2000,0,0,0,0.72
516,2005,0,0,0,0.67
516,2010,0,0,0,0.61
516,2015,0,0,0,0.56
516,2020,0,0,0,0.52
516,2025,0,0,0,0.5
516,2030,0,0,0,0.5
516,2035,0,0,0,0.48
516,2040,0,0,0,0.46
516,2045,0,0,0,0.44
516,2050,0,0,0,0.42
516,2055,0,0,0,0.42
516,2060,0,0,0,0.41
516,2065,0,0,0,0.4
516,2070,0,0,0,0.4
516,2075,0,0,0,0.39
516,2080,0,0,0,0.39
516,2085,0,0,0,0.39
516,2090,0,0,0,0.39
516,2095,0,0,0,0.38
516,2100,0,0,0,0.38
524,1970,0,0,0,0.75
524,1975,0,0,0,0.76
524,1980,0,0,0,0.77
524,1985,0,0,0,0.78
524,1990,0,0,0,0.78
524,1995,0,0,0,0.77
524,2000,0,0,0,0.74
524,2005,0,0,0,0.69
524,2010,0,0,0,0.61
524,2015,0,0,0,0.55
524,2020,0,0,0,0.52
524,2025,0,0,0,0.53
524,2030,0,0,0,0.52
524,2035,0,0,0,0.49
524,2040,0,0,0,0.46
524,2045,0,0,0,0.45
524,2050,0,0,0,0.44
524,2055,0,0,0,0.43
524,2060,0,0,0,0.42
524,2065,0,0,0,0.41
524,2070,0,0,0,0.4
524,2075,0,0,0,0.39
524,2080,0,0,0,0.39
524,2085,0,0,0,0.38
524,2090,0,0,0,0.37
524,2095,0,0,0,0.37
524,2100,0,0,0,0.37
528,1970,0,0,0,0.44
528,1975,0,0,0,0.4
528,1980,0,0,0,0.34
528,1985,0,0,0,0.29
528,1990,0,0,0,0.26
528,1995,0,0,0,0.27
528,2000,0,0,0,0.27
528,2005,0,0,0,0.27
528,2010,0,0,0,0.26
528,2015,0,0,0,0.25
528,2020,0,0,0,0.23
528,2025,0,0,0,0.22
528,2030,0,0,0,0.22
528,2035,0,0,0,0.23
528,2040,0,0,0,0.23
528,2045,0,0,0,0.22
528,2050,0,0,0,0.21
528,2055,0,0,0,0.2
528,2060,0,0,0,0.2
528,2065,0,0,0,0.2
528,2070,0,0,0,0.21
528,2075,0,0,0,0.21
528,2080,0,0,0,0.21
528,2085,0,0,0,0.2
528,2090,0,0,0,0.2
528,2095,0,0,0,0.2
528,2100,0,0,0,0.2
530,1970,0,0,0,0.63
530,1975,0,0,0,0.54
530,1980,0,0,0,0.47
530,1985,0,0,0,0.43
530,1990,0,0,0,0.39
530,1995,0,0,0,0.4
530,2000,0,0,0,0.37
530,2005,0,0,0,0.34
530,2010,0,0,0,0.3
530,2015,0,0,0,0.29
530,2020,0,0,0,0.28
530,2025,0,0,0,0.29
530,2030,0,0,0,0.32
530,2035,0,0,0,0.33
530,2040,0,0,0,0.34
530,2045,0,0,0,0.34
530,2050,0,0,0,0.34
530,2055,0,0,0,0.35
530,2060,0,0,0,0.36
530,2065,0,0,0,0.36
530,2070,0,0,0,0.36
530,2075,0,0,0,0.36
530,2080,0,0,0,0.36
530,2085,0,0,0,0.36
530,2090,0,0,0,0.36
530,2095,0,0,0,0.36
530,2100,0,0,0,0.36
533,1970,0,0,0,0.64
533,1975,0,0,0,0.5
533,1980,0,0,0,0.4
533,1985,0,0,0,0.36
533,1990,0,0,0,0.36
533,1995,0,0,0,0.34
533,2000,0,0,0,0.34
533,2005,0,0,0,0.31
533,2010,0,0,0,0.27
533,2015,0,0,0,0.24
533,2020,0,0,0,0.24
533,2025,0,0,0,0.26
533,2030,0,0,0,0.29
533,2035,0,0,0,0.3
533,2040,0,0,0,0.29
533,2045,0,0,0,0.27
533,2050,0,0,0,0.27
533,2055,0,0,0,0.28
533,2060,0,0,0,0.3
533,2065,0,0,0,0.31
533,2070,0,0,0,0.3
533,2075,0,0,0,0.3
533,2080,0,0,0,0.3
533,2085,0,0,0,0.3
533,2090,0,0,0,0.31
533,2095,0,0,0,0.32
533,2100,0,0,0,0.32
540,1970,0,0,0,0.67
540,1975,0,0,0,0.65
540,1980,0,0,0,0.62
540,1985,0,0,0,0.59
540,1990,0,0,0,0.51
540,1995,0,0,0,0.47
540,2000,0,0,0,0.44
540,2005,0,0,0,0.41
540,2010,0,0,0,0.38
540,2015,0,0,0,0.35
540,2020,0,0,0,0.35
540,2025,0,0,0,0.36
540,2030,0,0,0,0.36
540,2035,0,0,0,0.35
540,2040,0,0,0,0.35
540,2045,0,0,0,0.34
540,2050,0,0,0,0.35
540,2055,0,0,0,0.35
540,2060,0,0,0,0.36
540,2065,0,0,0,0.36
540,2070,0,0,0,0.36
540,2075,0,0,0,0.36
540,2080,0,0,0,0.35
540,2085,0,0,0,0.35
540,2090,0,0,0,0.36
540,2095,0,0,0,0.36
540,2100,0,0,0,0.36
548,1970,0,0,0,0.87
548,1975,0,0,0,0.88
548,1980,0,0,0,0.85
548,1985,0,0,0,0.85
548,1990,0,0,0,0.84
548,1995,0,0,0,0.8
548,2000,0,0,0,0.75
548,2005,0,0,0,0.7
548,2010,0,0,0,0.66
548,2015,0,0,0,0.6
548,2020,0,0,0,0.56
548,2025,0,0,0,0.53
548,2030,0,0,0,0.51
548,2035,0,0,0,0.48
548,2040,0,0,0,0.46
548,2045,0,0,0,0.43
548,2050,0,0,0,0.41
548,2055,0,0,0,0.4
548,2060,0,0,0,0.39
548,2065,0,0,0,0.37
548,2070,0,0,0,0.36
548,2075,0,0,0,0.36
548,2080,0,0,0,0.35
548,2085,0,0,0,0.34
548,2090,0,0,0,0.34
548,2095,0,0,0,0.33
548,2100,0,0,0,0.33
554,1970,0,0,0,0.53
554,1975,0,0,0,0.49
554,1980,0,0,0,0.43
554,1985,0,0,0,0.38
554,1990,0,0,0,0.35
554,1995,0,0,0,0.35
554,2000,0,0,0,0.35
554,2005,0,0,0,0.32
554,2010,0,0,0,0.31
554,2015,0,0,0,0.3
554,2020,0,0,0,0.29
554,2025,0,0,0,0.27
554,2030,0,0,0,0.26
554,2035,0,0,0,0.24
554,2040,0,0,0,0.23
554,2045,0,0,0,0.22
554,2050,0,0,0,0.22
554,2055,0,0,0,0.21
554,2060,0,0,0,0.21
554,2065,0,0,0,0.21
554,2070,0,0,0,0.2
554,2075,0,0,0,0.2
554,2080,0,0,0,0.21
554,2085,0,0,0,0.21
554,2090,0,0,0,0.21
554,2095,0,0,0,0.2
554,2100,0,0,0,0.2
558,1970,0,0,0,0.97
558,1975,0,0,0,0.93
558,1980,0,0,0,0.93
558,1985,0,0,0,0.94
558,1990,0,0,0,0.9
558,1995,0,0,0,0.83
558,2000,0,0,0,0.74
558,2005,0,0,0,0.65
558,2010,0,0,0,0.57
558,2015,0,0,0,0.52
558,2020,0,0,0,0.5
558,2025,0,0,0,0.48
558,2030,0,0,0,0.46
558,2035,0,0,0,0.44
558,2040,0,0,0,0.42
558,2045,0,0,0,0.41
558,2050,0,0,0,0.4
558,2055,0,0,0,0.39
558,2060,0,0,0,0.39
558,2065,0,0,0,0.38
558,2070,0,0,0,0.38
558,2075,0,0,0,0.37
558,2080,0,0,0,0.37
558,2085,0,0,0,0.36
558,2090,0,0,0,0.36
558,2095,0,0,0,0.36
558,2100,0,0,0,0.35
562,1970,0,0,0,0.94
562,1975,0,0,0,0.96
562,1980,0,0,0,0.95
562,1985,0,0,0,0.96
562,1990,0,0,0,0.97
562,1995,0,0,0,0.97
562,2000,0,0,0,0.98
562,2005,0,0,0,1
562,2010,0,0,0,1
562,2015,0,0,0,1
562,2020,0,0,0,1
562,2025,0,0,0,1
562,2030,0,0,0,1
562,2035,0,0,0,0.97
562,2040,0,0,0,0.93
562,2045,0,0,0,0.89
562,2050,0,0,0,0.84
562,2055,0,0,0,0.78
562,2060,0,0,0,0.72
562,2065,0,0,0,0.66
562,2070,0,0,0,0.6
562,2075,0,0,0,0.56
562,2080,0,0,0,0.52
562,2085,0,0,0,0.49
562,2090,0,0,0,0.46
562,2095,0,0,0,0.44
562,2100,0,0,0,0.42
566,1970,0,0,0,0.79
566,1975,0,0,0,0.82
566,1980,0,0,0,0.83
566,1985,0,0,0,0.87
566,1990,0,0,0,0.86
566,1995,0,0,0,0.83
566,2000,0,0,0,0.8
566,2005,0,0,0,0.79
566,2010,0,0,0,0.8
566,2015,0,0,0,0.8
566,2020,0,0,0,0.8
566,2025,0,0,0,0.8
566,2030,0,0,0,0.8
566,2035,0,0,0,0.8
566,2040,0,0,0,0.78
566,2045,0,0,0,0.76
566,2050,0,0,0,0.73
566,2055,0,0,0,0.69
566,2060,0,0,0,0.65
566,2065,0,0,0,0.6
566,2070,0,0,0,0.56
566,2075,0,0,0,0.53
566,2080,0,0,0,0.5
566,2085,0,0,0,0.47
566,2090,0,0,0,0.45
566,2095,0,0,0,0.44
566,2100,0,0,0,0.43
578,1970,0,0,0,0.39
578,1975,0,0,0,0.38
578,1980,0,0,0,0.35
578,1985,0,0,0,0.31
578,1990,0,0,0,0.29
578,1995,0,0,0,0.3
578,2000,0,0,0,0.31
578,2005,0,0,0,0.3
578,2010,0,0,0,0.28
578,2015,0,0,0,0.27
578,2020,0,0,0,0.26
578,2025,0,0,0,0.25
578,2030,0,0,0,0.25
578,2035,0,0,0,0.24
578,2040,0,0,0,0.24
578,2045,0,0,0,0.23
578,2050,0,0,0,0.22
578,2055,0,0,0,0.22
578,2060,0,0,0,0.22
578,2065,0,0,0,0.22
578,2070,0,0,0,0.21
578,2075,0,0,0,0.21
578,2080,0,0,0,0.21
578,2085,0,0,0,0.21
578,2090,0,0,0,0.21
578,2095,0,0,0,0.21
578,2100,0,0,0,0.21
583,1970,0,0,0,0.91
583,1975,0,0,0,0.98
583,1980,0,0,0,0.96
583,1985,0,0,0,0.9
583,1990,0,0,0,0.84
583,1995,0,0,0,0.82
583,2000,0,0,0,0.72
583,2005,0,0,0,0.66
583,2010,0,0,0,0.61
583,2015,0,0,0,0.55
583,2020,0,0,0,0.51
583,2025,0,0,0,0.49
583,2030,0,0,0,0.48
583,2035,0,0,0,0.46
583,2040,0,0,0,0.43
583,2045,0,0,0,0.39
583,2050,0,0,0,0.38
583,2055,0,0,0,0.37
583,2060,0,0,0,0.37
583,2065,0,0,0,0.37
583,2070,0,0,0,0.36
583,2075,0,0,0,0.35
583,2080,0,0,0,0.34
583,2085,0,0,0,0.33
583,2090,0,0,0,0.33
583,2095,0,0,0,0.33
583,2100,0,0,0,0.33
586,1970,0,0,0,0.8
586,1975,0,0,0,0.81
586,1980,0,0,0,0.82
586,1985,0,0,0,0.82
586,1990,0,0,0,0.83
586,1995,0,0,0,0.82
586,2000,0,0,0,0.76
586,2005,0,0,0,0.66
586,2010,0,0,0,0.59
586,2015,0,0,0,0.55
586,2020,0,0,0,0.55
586,2025,0,0,0,0.55
586,2030,0,0,0,0.54
586,2035,0,0,0,0.51
586,2040,0,0,0,0.48
586,2045,0,0,0,0.47
586,2050,0,0,0,0.46
586,2055,0,0,0,0.46
586,2060,0,0,0,0.45
586,2065,0,0,0,0.43
586,2070,0,0,0,0.41
586,2075,0,0,0,0.4
586,2080,0,0,0,0.39
586,2085,0,0,0,0.39
586,2090,0,0,0,0.38
586,2095,0,0,0,0.38
586,2100,0,0,0,0.37
591,1970,0,0,0,0.85
591,1975,0,0,0,0.81
591,1980,0,0,0,0.74
591,1985,0,0,0,0.65
591,1990,0,0,0,0.59
591,1995,0,0,0,0.54
591,2000,0,0,0,0.51
591,2005,0,0,0,0.48
591,2010,0,0,0,0.45
591,2015,0,0,0,0.42
591,2020,0,0,0,0.4
591,2025,0,0,0,0.39
591,2030,0,0,0,0.39
591,2035,0,0,0,0.39
591,2040,0,0,0,0.38
591,2045,0,0,0,0.37
591,2050,0,0,0,0.37
591,2055,0,0,0,0.37
591,2060,0,0,0,0.36
591,2065,0,0,0,0.36
591,2070,0,0,0,0.35
591,2075,0,0,0,0.35
591,2080,0,0,0,0.34
591,2085,0,0,0,0.34
591,2090,0,0,0,0.34
591,2095,0,0,0,0.33
591,2100,0,0,0,0.33
598,1970,0,0,0,0.8
598,1975,0,0,0,0.85
598,1980,0,0,0,0.86
598,1985,0,0,0,0.84
598,1990,0,0,0,0.76
598,1995,0,0,0,0.72
598,2000,0,0,0,0.7
598,2005,0,0,0,0.7
598,2010,0,0,0,0.67
598,2015,0,0,0,0.61
598,2020,0,0,0,0.56
598,2025,0,0,0,0.52
598,2030,0,0,0,0.5
598,2035,0,0,0,0.48
598,2040,0,0,0,0.45
598,2045,0,0,0,0.42
598,2050,0,0,0,0.4
598,2055,0,0,0,0.39
598,2060,0,0,0,0.37
598,2065,0,0,0,0.36
598,2070,0,0,0,0.35
598,2075,0,0,0,0.35
598,2080,0,0,0,0.34
598,2085,0,0,0,0.34
598,2090,0,0,0,0.33
598,2095,0,0,0,0.33
598,2100,0,0,0,0.33
600,1970,0,0,0,0.91
600,1975,0,0,0,0.84
600,1980,0,0,0,0.79
600,1985,0,0,0,0.76
600,1990,0,0,0,0.76
600,1995,0,0,0,0.73
600,2000,0,0,0,0.66
600,2005,0,0,0,0.6
600,2010,0,0,0,0.55
600,2015,0,0,0,0.51
600,2020,0,0,0,0.48
600,2025,0,0,0,0.47
600,2030,0,0,0,0.46
600,2035,0,0,0,0.44
600,2040,0,0,0,0.42
600,2045,0,0,0,0.4
600,2050,0,0,0,0.39
600,2055,0,0,0,0.39
600,2060,0,0,0,0.38
600,2065,0,0,0,0.38
600,2070,0,0,0,0.37
600,2075,0,0,0,0.37
600,2080,0,0,0,0.37
600,2085,0,0,0,0.36
600,2090,0,0,0,0.36
600,2095,0,0,0,0.36
600,2100,0,0,0,0.35
604,1970,0,0,0,0.83
604,1975,0,0,0,0.81
604,1980,0,0,0,0.77
604,1985,0,0,0,0.71
604,1990,0,0,0,0.66
604,1995,0,0,0,0.61
604,2000,0,0,0,0.56
604,2005,0,0,0,0.51
604,2010,0,0,0,0.47
604,2015,0,0,0,0.44
604,2020,0,0,0,0.41
604,2025,0,0,0,0.41
604,2030,0,0,0,0.4
604,2035,0,0,0,0.39
604,2040,0,0,0,0.38
604,2045,0,0,0,0.37
604,2050,0,0,0,0.36
604,2055,0,0,0,0.36
604,2060,0,0,0,0.36
604,2065,0,0,0,0.36
604,2070,0,0,0,0.35
604,2075,0,0,0,0.35
604,2080,0,0,0,0.34
