"isono","year","sexno","ageno","eduno","macb"
170,2065,0,0,5,21.2
174,2065,0,0,5,26.2
178,2065,0,0,5,24.9
180,2065,0,0,5,24.6
188,2065,0,0,5,22.8
191,2065,0,0,5,21.7
192,2065,0,0,5,21.9
196,2065,0,0,5,24
203,2065,0,0,5,32.5
204,2065,0,0,5,28.6
208,2065,0,0,5,31.1
214,2065,0,0,5,21.9
218,2065,0,0,5,21
222,2065,0,0,5,23.3
226,2065,0,0,5,24.8
233,2065,0,0,5,31.2
258,2065,0,0,5,24.9
266,2065,0,0,5,25
268,2065,0,0,5,20.7
270,2065,0,0,5,27.9
275,2065,0,0,5,23.3
288,2065,0,0,5,28.1
300,2065,0,0,5,31.6
320,2065,0,0,5,23.5
324,2065,0,0,5,27.4
328,2065,0,0,5,27
332,2065,0,0,5,26
340,2065,0,0,5,23.3
344,2065,0,0,5,24.3
348,2065,0,0,5,32.7
356,2065,0,0,5,25.4
364,2065,0,0,5,25.6
368,2065,0,0,5,24.2
372,2065,0,0,5,32.5
376,2065,0,0,5,30.3
380,2065,0,0,5,32.7
384,2065,0,0,5,26.6
388,2065,0,0,5,25.6
400,2065,0,0,5,24.4
404,2065,0,0,5,22.9
414,2065,0,0,5,29.7
417,2065,0,0,5,21
418,2065,0,0,5,29
422,2065,0,0,5,25.8
428,2065,0,0,5,25
430,2065,0,0,5,28.1
440,2065,0,0,5,25.1
442,2065,0,0,5,31.7
446,2065,0,0,5,31.6
458,2065,0,0,5,28.5
462,2065,0,0,5,29.1
466,2065,0,0,5,27.1
480,2065,0,0,5,30.5
496,2065,0,0,5,25.4
498,2065,0,0,5,24.8
499,2065,0,0,5,24.4
504,2065,0,0,5,31.5
508,2065,0,0,5,26.9
516,2065,0,0,5,26.3
524,2065,0,0,5,22.4
528,2065,0,0,5,32.6
530,2065,0,0,5,27.5
554,2065,0,0,5,31.6
558,2065,0,0,5,22.8
562,2065,0,0,5,26.9
586,2065,0,0,5,27.1
600,2065,0,0,5,23.8
604,2065,0,0,5,23.1
608,2065,0,0,5,22.6
616,2065,0,0,5,32.8
620,2065,0,0,5,31.6
624,2065,0,0,5,27.1
630,2065,0,0,5,19.8
642,2065,0,0,5,24.5
643,2065,0,0,5,23.7
646,2065,0,0,5,25.8
662,2065,0,0,5,23.4
670,2065,0,0,5,24
682,2065,0,0,5,21.2
686,2065,0,0,5,27
688,2065,0,0,5,23
694,2065,0,0,5,27.6
703,2065,0,0,5,32.7
705,2065,0,0,5,31.4
706,2065,0,0,5,27.3
710,2065,0,0,5,25.7
716,2065,0,0,5,23.8
724,2065,0,0,5,31.6
740,2065,0,0,5,28.3
748,2065,0,0,5,23.9
756,2065,0,0,5,32.7
760,2065,0,0,5,25.6
764,2065,0,0,5,27.2
776,2065,0,0,5,30.7
780,2065,0,0,5,27.4
784,2065,0,0,5,28.9
792,2065,0,0,5,28.5
795,2065,0,0,5,21.8
800,2065,0,0,5,25.8
804,2065,0,0,5,23.5
818,2065,0,0,5,20
826,2065,0,0,5,31.6
834,2065,0,0,5,24.9
840,2065,0,0,5,31.7
854,2065,0,0,5,26.9
858,2065,0,0,5,26.5
862,2065,0,0,5,22.4
882,2065,0,0,5,30.4
894,2065,0,0,5,25.3
4,2070,0,0,5,26.5
72,2070,0,0,5,25.9
144,2070,0,0,5,28.2
175,2070,0,0,5,26.3
90,2070,0,0,5,27.1
96,2070,0,0,5,27.6
583,2070,0,0,5,30.6
478,2070,0,0,5,26.3
316,2070,0,0,5,25.4
408,2070,0,0,5,29.8
308,2070,0,0,5,25.9
52,2070,0,0,5,28.8
232,2070,0,0,5,27
434,2070,0,0,5,30.5
24,2070,0,0,5,23.6
242,2070,0,0,5,30.1
598,2070,0,0,5,27.2
860,2070,0,0,5,29.1
262,2070,0,0,5,27
512,2070,0,0,5,25.1
887,2070,0,0,5,24.3
850,2070,0,0,5,29.8
768,2070,0,0,5,26.1
830,2070,0,0,5,31.5
40,2070,0,0,5,31.6
70,2070,0,0,5,18.4
76,2070,0,0,5,20.9
108,2070,0,0,5,27.3
116,2070,0,0,5,28.7
231,2070,0,0,5,27.2
246,2070,0,0,5,30.8
250,2070,0,0,5,31.5
254,2070,0,0,5,26.4
276,2070,0,0,5,31.5
312,2070,0,0,5,24.3
352,2070,0,0,5,31.4
360,2070,0,0,5,24.1
392,2070,0,0,5,32.2
398,2070,0,0,5,22.1
410,2070,0,0,5,33.6
426,2070,0,0,5,25
450,2070,0,0,5,26.3
454,2070,0,0,5,25.5
470,2070,0,0,5,30
474,2070,0,0,5,22.4
484,2070,0,0,5,23.8
533,2070,0,0,5,27.1
540,2070,0,0,5,28.1
548,2070,0,0,5,28.5
566,2070,0,0,5,22.6
578,2070,0,0,5,31.1
591,2070,0,0,5,20.9
626,2070,0,0,5,24.3
634,2070,0,0,5,27.4
638,2070,0,0,5,24.2
678,2070,0,0,5,27.7
702,2070,0,0,5,20.1
704,2070,0,0,5,29.6
736,2070,0,0,5,26.7
752,2070,0,0,5,31.2
762,2070,0,0,5,23.5
788,2070,0,0,5,32
807,2070,0,0,5,23.7
8,2070,0,0,5,25.5
12,2070,0,0,5,27.2
31,2070,0,0,5,24.9
32,2070,0,0,5,22
36,2070,0,0,5,31.7
44,2070,0,0,5,32.1
48,2070,0,0,5,26.5
50,2070,0,0,5,25.4
51,2070,0,0,5,22.2
56,2070,0,0,5,32.4
64,2070,0,0,5,27
68,2070,0,0,5,21.7
84,2070,0,0,5,24.5
100,2070,0,0,5,23.5
104,2070,0,0,5,32.2
112,2070,0,0,5,22.6
120,2070,0,0,5,23.8
124,2070,0,0,5,31.6
132,2070,0,0,5,27.5
140,2070,0,0,5,25.1
148,2070,0,0,5,25
152,2070,0,0,5,20.7
156,2070,0,0,5,32.7
170,2070,0,0,5,20.7
174,2070,0,0,5,26.1
178,2070,0,0,5,24.7
180,2070,0,0,5,24.4
188,2070,0,0,5,22.5
191,2070,0,0,5,21.2
192,2070,0,0,5,21.7
196,2070,0,0,5,23.9
203,2070,0,0,5,32.5
204,2070,0,0,5,28.6
208,2070,0,0,5,31.2
214,2070,0,0,5,21.5
218,2070,0,0,5,20.7
222,2070,0,0,5,23
226,2070,0,0,5,24.5
233,2070,0,0,5,31.3
258,2070,0,0,5,24.3
266,2070,0,0,5,24.7
268,2070,0,0,5,20.7
270,2070,0,0,5,27.9
275,2070,0,0,5,23
288,2070,0,0,5,28.1
300,2070,0,0,5,31.7
320,2070,0,0,5,23.2
324,2070,0,0,5,27.3
328,2070,0,0,5,26.6
332,2070,0,0,5,25.6
340,2070,0,0,5,23.1
344,2070,0,0,5,22.3
348,2070,0,0,5,32.8
356,2070,0,0,5,25.1
364,2070,0,0,5,25.3
368,2070,0,0,5,24
372,2070,0,0,5,32.6
376,2070,0,0,5,30.3
380,2070,0,0,5,32.8
384,2070,0,0,5,26.4
388,2070,0,0,5,25.5
400,2070,0,0,5,24
404,2070,0,0,5,22.9
414,2070,0,0,5,29.7
417,2070,0,0,5,21
418,2070,0,0,5,28.9
422,2070,0,0,5,25.1
428,2070,0,0,5,25.1
430,2070,0,0,5,28
440,2070,0,0,5,25.1
442,2070,0,0,5,31.7
446,2070,0,0,5,30.9
458,2070,0,0,5,28.1
462,2070,0,0,5,28.9
466,2070,0,0,5,27.1
480,2070,0,0,5,30.3
496,2070,0,0,5,25.3
498,2070,0,0,5,24.7
499,2070,0,0,5,24.1
504,2070,0,0,5,31.2
508,2070,0,0,5,26.9
516,2070,0,0,5,26
524,2070,0,0,5,22.1
528,2070,0,0,5,32.7
530,2070,0,0,5,27.3
554,2070,0,0,5,31.7
558,2070,0,0,5,22.5
562,2070,0,0,5,26.9
586,2070,0,0,5,27
600,2070,0,0,5,23.3
604,2070,0,0,5,22.5
608,2070,0,0,5,22.6
616,2070,0,0,5,32.7
620,2070,0,0,5,31.7
624,2070,0,0,5,26.9
630,2070,0,0,5,19.7
642,2070,0,0,5,24.4
643,2070,0,0,5,23.7
646,2070,0,0,5,25.7
662,2070,0,0,5,22.8
670,2070,0,0,5,23.6
682,2070,0,0,5,20.8
686,2070,0,0,5,26.9
688,2070,0,0,5,22.6
694,2070,0,0,5,27.5
703,2070,0,0,5,32.5
705,2070,0,0,5,31.4
706,2070,0,0,5,27.2
710,2070,0,0,5,25.5
716,2070,0,0,5,23.8
724,2070,0,0,5,31.7
740,2070,0,0,5,28.2
748,2070,0,0,5,23.8
756,2070,0,0,5,32.7
760,2070,0,0,5,25.4
764,2070,0,0,5,26.5
776,2070,0,0,5,30.6
780,2070,0,0,5,27.3
784,2070,0,0,5,28.9
792,2070,0,0,5,28
795,2070,0,0,5,21.8
800,2070,0,0,5,25.7
804,2070,0,0,5,23.5
818,2070,0,0,5,19.5
826,2070,0,0,5,31.7
834,2070,0,0,5,24.8
840,2070,0,0,5,31.7
854,2070,0,0,5,26.8
858,2070,0,0,5,26.1
862,2070,0,0,5,22.1
882,2070,0,0,5,30.3
894,2070,0,0,5,25.2
4,2075,0,0,5,26.4
72,2075,0,0,5,25.5
144,2075,0,0,5,28
175,2075,0,0,5,26.1
90,2075,0,0,5,26.7
96,2075,0,0,5,27.2
583,2075,0,0,5,30.5
478,2075,0,0,5,26.1
316,2075,0,0,5,25.1
408,2075,0,0,5,29.9
308,2075,0,0,5,25.7
52,2075,0,0,5,28.3
232,2075,0,0,5,26.9
434,2075,0,0,5,30.3
24,2075,0,0,5,23.4
242,2075,0,0,5,29.9
598,2075,0,0,5,26.8
860,2075,0,0,5,29
262,2075,0,0,5,26.9
512,2075,0,0,5,24.9
887,2075,0,0,5,24.1
850,2075,0,0,5,29.4
768,2075,0,0,5,25.9
830,2075,0,0,5,31.2
40,2075,0,0,5,31.6
70,2075,0,0,5,18.1
76,2075,0,0,5,20.5
108,2075,0,0,5,27.2
116,2075,0,0,5,28.6
231,2075,0,0,5,27.1
246,2075,0,0,5,30.8
250,2075,0,0,5,31.6
254,2075,0,0,5,26.2
276,2075,0,0,5,31.5
312,2075,0,0,5,23.9
352,2075,0,0,5,31.4
360,2075,0,0,5,23.4
392,2075,0,0,5,32.3
398,2075,0,0,5,21.8
410,2075,0,0,5,33.6
426,2075,0,0,5,24.9
450,2075,0,0,5,26.2
454,2075,0,0,5,25.4
470,2075,0,0,5,29.5
474,2075,0,0,5,22.1
484,2075,0,0,5,23.2
533,2075,0,0,5,26.7
540,2075,0,0,5,27.1
548,2075,0,0,5,28.1
566,2075,0,0,5,22.4
578,2075,0,0,5,31.1
591,2075,0,0,5,20.6
626,2075,0,0,5,24.1
634,2075,0,0,5,27.3
638,2075,0,0,5,23.8
678,2075,0,0,5,27.8
702,2075,0,0,5,20.1
704,2075,0,0,5,29.7
736,2075,0,0,5,26.5
752,2075,0,0,5,31.2
762,2075,0,0,5,23.5
788,2075,0,0,5,31.6
807,2075,0,0,5,22.6
8,2075,0,0,5,25.3
12,2075,0,0,5,26.7
31,2075,0,0,5,24.8
32,2075,0,0,5,21.6
36,2075,0,0,5,31.7
44,2075,0,0,5,32
48,2075,0,0,5,26.2
50,2075,0,0,5,25.2
51,2075,0,0,5,22.1
56,2075,0,0,5,32.4
64,2075,0,0,5,26.9
68,2075,0,0,5,21.2
84,2075,0,0,5,24.3
100,2075,0,0,5,23.3
104,2075,0,0,5,32.2
112,2075,0,0,5,22.5
120,2075,0,0,5,23.6
124,2075,0,0,5,31.6
132,2075,0,0,5,27.6
140,2075,0,0,5,24.9
148,2075,0,0,5,24.9
152,2075,0,0,5,20.1
156,2075,0,0,5,32.9
170,2075,0,0,5,20.3
174,2075,0,0,5,26
178,2075,0,0,5,24.6
180,2075,0,0,5,24.2
188,2075,0,0,5,22.2
191,2075,0,0,5,20.8
192,2075,0,0,5,21.5
196,2075,0,0,5,23.7
203,2075,0,0,5,32.6
204,2075,0,0,5,28.6
208,2075,0,0,5,31.1
214,2075,0,0,5,21.2
218,2075,0,0,5,20.5
222,2075,0,0,5,22.7
226,2075,0,0,5,24.2
233,2075,0,0,5,31.4
258,2075,0,0,5,23.7
266,2075,0,0,5,24.5
268,2075,0,0,5,20.6
270,2075,0,0,5,27.8
275,2075,0,0,5,22.8
288,2075,0,0,5,28
300,2075,0,0,5,31.7
320,2075,0,0,5,22.9
324,2075,0,0,5,27.2
328,2075,0,0,5,26.3
332,2075,0,0,5,25.1
340,2075,0,0,5,22.9
344,2075,0,0,5,20.6
348,2075,0,0,5,32.8
356,2075,0,0,5,24.7
364,2075,0,0,5,24.9
368,2075,0,0,5,23.9
372,2075,0,0,5,32.7
376,2075,0,0,5,30.4
380,2075,0,0,5,32.9
384,2075,0,0,5,26.2
388,2075,0,0,5,25.3
400,2075,0,0,5,23.7
404,2075,0,0,5,22.8
414,2075,0,0,5,29.6
417,2075,0,0,5,20.9
418,2075,0,0,5,28.9
422,2075,0,0,5,24.3
428,2075,0,0,5,25.1
430,2075,0,0,5,27.9
440,2075,0,0,5,25.2
442,2075,0,0,5,31.7
446,2075,0,0,5,30
458,2075,0,0,5,27.6
462,2075,0,0,5,28.8
466,2075,0,0,5,27
480,2075,0,0,5,30
496,2075,0,0,5,25.2
498,2075,0,0,5,24.6
499,2075,0,0,5,23.9
504,2075,0,0,5,30.8
508,2075,0,0,5,26.9
516,2075,0,0,5,25.7
524,2075,0,0,5,21.9
528,2075,0,0,5,32.7
530,2075,0,0,5,27.1
554,2075,0,0,5,31.7
558,2075,0,0,5,22.2
562,2075,0,0,5,26.9
586,2075,0,0,5,26.9
600,2075,0,0,5,22.7
604,2075,0,0,5,21.9
608,2075,0,0,5,22.5
616,2075,0,0,5,32.6
620,2075,0,0,5,31.7
624,2075,0,0,5,26.8
630,2075,0,0,5,19.6
642,2075,0,0,5,24.4
643,2075,0,0,5,23.7
646,2075,0,0,5,25.5
662,2075,0,0,5,22.2
670,2075,0,0,5,23.3
682,2075,0,0,5,20.6
686,2075,0,0,5,26.8
688,2075,0,0,5,22.2
694,2075,0,0,5,27.4
703,2075,0,0,5,32.6
705,2075,0,0,5,31.6
706,2075,0,0,5,27.1
710,2075,0,0,5,25.2
716,2075,0,0,5,23.8
724,2075,0,0,5,31.8
740,2075,0,0,5,28
748,2075,0,0,5,23.8
756,2075,0,0,5,32.7
760,2075,0,0,5,25.2
764,2075,0,0,5,25.7
776,2075,0,0,5,30.4
780,2075,0,0,5,27.1
784,2075,0,0,5,28.8
792,2075,0,0,5,27.5
795,2075,0,0,5,21.8
800,2075,0,0,5,25.6
804,2075,0,0,5,23.5
818,2075,0,0,5,18.9
826,2075,0,0,5,31.8
834,2075,0,0,5,24.7
840,2075,0,0,5,31.7
854,2075,0,0,5,26.8
858,2075,0,0,5,25.7
862,2075,0,0,5,21.8
882,2075,0,0,5,30.2
894,2075,0,0,5,25
4,2080,0,0,5,26.2
72,2080,0,0,5,25.2
144,2080,0,0,5,27.6
175,2080,0,0,5,25.9
90,2080,0,0,5,26.3
96,2080,0,0,5,26.8
583,2080,0,0,5,30.4
478,2080,0,0,5,25.9
316,2080,0,0,5,24.8
408,2080,0,0,5,29.9
308,2080,0,0,5,25.4
52,2080,0,0,5,27.8
232,2080,0,0,5,26.7
434,2080,0,0,5,30
24,2080,0,0,5,23.2
242,2080,0,0,5,29.6
598,2080,0,0,5,26.4
860,2080,0,0,5,28.9
262,2080,0,0,5,26.7
512,2080,0,0,5,24.6
887,2080,0,0,5,23.9
850,2080,0,0,5,29.1
768,2080,0,0,5,25.8
830,2080,0,0,5,30.9
40,2080,0,0,5,31.6
70,2080,0,0,5,17.8
76,2080,0,0,5,20.2
108,2080,0,0,5,27
116,2080,0,0,5,28.6
231,2080,0,0,5,27
246,2080,0,0,5,30.8
250,2080,0,0,5,31.6
254,2080,0,0,5,26
276,2080,0,0,5,31.5
312,2080,0,0,5,23.6
352,2080,0,0,5,31.4
360,2080,0,0,5,22.7
392,2080,0,0,5,32.3
398,2080,0,0,5,21.5
410,2080,0,0,5,33.5
426,2080,0,0,5,24.8
450,2080,0,0,5,26.1
454,2080,0,0,5,25.3
470,2080,0,0,5,29
474,2080,0,0,5,21.8
484,2080,0,0,5,22.5
533,2080,0,0,5,26.4
540,2080,0,0,5,26
548,2080,0,0,5,27.8
566,2080,0,0,5,22.2
578,2080,0,0,5,31.1
591,2080,0,0,5,20.3
626,2080,0,0,5,24
634,2080,0,0,5,27.1
638,2080,0,0,5,23.4
678,2080,0,0,5,27.8
702,2080,0,0,5,20.1
704,2080,0,0,5,29.7
736,2080,0,0,5,26.4
752,2080,0,0,5,31.3
762,2080,0,0,5,23.5
788,2080,0,0,5,31.1
807,2080,0,0,5,21.4
8,2080,0,0,5,25.1
12,2080,0,0,5,26.2
31,2080,0,0,5,24.7
32,2080,0,0,5,21.2
36,2080,0,0,5,31.7
44,2080,0,0,5,32
48,2080,0,0,5,25.8
50,2080,0,0,5,24.9
51,2080,0,0,5,22
56,2080,0,0,5,32.4
64,2080,0,0,5,26.6
68,2080,0,0,5,20.6
84,2080,0,0,5,24
100,2080,0,0,5,23.2
104,2080,0,0,5,32.2
112,2080,0,0,5,22.5
120,2080,0,0,5,23.4
124,2080,0,0,5,31.5
132,2080,0,0,5,27.7
140,2080,0,0,5,24.8
148,2080,0,0,5,24.8
152,2080,0,0,5,19.6
156,2080,0,0,5,33
170,2080,0,0,5,19.9
174,2080,0,0,5,25.8
178,2080,0,0,5,24.4
180,2080,0,0,5,24
188,2080,0,0,5,21.9
191,2080,0,0,5,20.4
192,2080,0,0,5,21.4
196,2080,0,0,5,23.7
203,2080,0,0,5,32.7
204,2080,0,0,5,28.6
208,2080,0,0,5,31
214,2080,0,0,5,20.8
218,2080,0,0,5,20.3
222,2080,0,0,5,22.3
226,2080,0,0,5,23.8
233,2080,0,0,5,31.5
258,2080,0,0,5,23.1
266,2080,0,0,5,24.2
268,2080,0,0,5,20.5
270,2080,0,0,5,27.7
275,2080,0,0,5,22.6
288,2080,0,0,5,27.9
300,2080,0,0,5,31.7
320,2080,0,0,5,22.6
324,2080,0,0,5,27.1
328,2080,0,0,5,26.1
332,2080,0,0,5,24.7
340,2080,0,0,5,22.7
344,2080,0,0,5,19.4
348,2080,0,0,5,32.8
356,2080,0,0,5,24.3
364,2080,0,0,5,24.4
368,2080,0,0,5,23.9
372,2080,0,0,5,32.7
376,2080,0,0,5,30.4
380,2080,0,0,5,32.9
384,2080,0,0,5,26.1
388,2080,0,0,5,25.1
400,2080,0,0,5,23.4
404,2080,0,0,5,22.7
414,2080,0,0,5,29.4
417,2080,0,0,5,20.9
418,2080,0,0,5,29
422,2080,0,0,5,23.5
428,2080,0,0,5,25
430,2080,0,0,5,27.8
440,2080,0,0,5,25.2
442,2080,0,0,5,31.6
446,2080,0,0,5,28.8
458,2080,0,0,5,27.3
462,2080,0,0,5,28.6
466,2080,0,0,5,27
480,2080,0,0,5,29.5
496,2080,0,0,5,24.9
498,2080,0,0,5,24.5
499,2080,0,0,5,23.7
504,2080,0,0,5,30.5
508,2080,0,0,5,27
516,2080,0,0,5,25.5
524,2080,0,0,5,21.6
528,2080,0,0,5,32.7
530,2080,0,0,5,26.8
554,2080,0,0,5,31.7
558,2080,0,0,5,21.8
562,2080,0,0,5,26.9
586,2080,0,0,5,26.7
600,2080,0,0,5,22.2
604,2080,0,0,5,21.3
608,2080,0,0,5,22.4
616,2080,0,0,5,32.7
620,2080,0,0,5,31.6
624,2080,0,0,5,26.6
630,2080,0,0,5,19.6
642,2080,0,0,5,24.3
643,2080,0,0,5,23.6
646,2080,0,0,5,25.3
662,2080,0,0,5,21.6
670,2080,0,0,5,23
682,2080,0,0,5,20.4
686,2080,0,0,5,26.6
688,2080,0,0,5,22
694,2080,0,0,5,27.3
703,2080,0,0,5,32.7
705,2080,0,0,5,31.7
706,2080,0,0,5,27
710,2080,0,0,5,24.9
716,2080,0,0,5,23.8
724,2080,0,0,5,31.8
740,2080,0,0,5,27.8
748,2080,0,0,5,23.8
756,2080,0,0,5,32.7
760,2080,0,0,5,25.1
764,2080,0,0,5,25
776,2080,0,0,5,30.2
780,2080,0,0,5,26.8
784,2080,0,0,5,28.7
792,2080,0,0,5,26.8
795,2080,0,0,5,21.8
800,2080,0,0,5,25.5
804,2080,0,0,5,23.4
818,2080,0,0,5,18.5
826,2080,0,0,5,31.9
834,2080,0,0,5,24.6
840,2080,0,0,5,31.7
854,2080,0,0,5,26.7
858,2080,0,0,5,25.3
862,2080,0,0,5,21.5
882,2080,0,0,5,30.1
894,2080,0,0,5,24.9
4,2085,0,0,5,25.9
72,2085,0,0,5,24.9
144,2085,0,0,5,27.2
175,2085,0,0,5,25.6
90,2085,0,0,5,25.9
96,2085,0,0,5,26.5
583,2085,0,0,5,30.3
478,2085,0,0,5,25.7
316,2085,0,0,5,24.4
408,2085,0,0,5,29.9
308,2085,0,0,5,25
52,2085,0,0,5,27.3
232,2085,0,0,5,26.5
434,2085,0,0,5,29.4
24,2085,0,0,5,23
242,2085,0,0,5,29.2
598,2085,0,0,5,26
860,2085,0,0,5,28.6
262,2085,0,0,5,26.6
512,2085,0,0,5,24.3
887,2085,0,0,5,23.7
850,2085,0,0,5,28.7
768,2085,0,0,5,25.6
830,2085,0,0,5,30.5
40,2085,0,0,5,31.6
70,2085,0,0,5,17.6
76,2085,0,0,5,19.9
108,2085,0,0,5,26.8
116,2085,0,0,5,28.4
231,2085,0,0,5,26.8
246,2085,0,0,5,30.8
250,2085,0,0,5,31.5
254,2085,0,0,5,25.9
276,2085,0,0,5,31.5
312,2085,0,0,5,23.5
352,2085,0,0,5,31.4
360,2085,0,0,5,22.1
392,2085,0,0,5,32.2
398,2085,0,0,5,21.4
410,2085,0,0,5,33.5
426,2085,0,0,5,24.6
450,2085,0,0,5,26
454,2085,0,0,5,25.1
470,2085,0,0,5,28.3
474,2085,0,0,5,21.6
484,2085,0,0,5,21.9
533,2085,0,0,5,26.2
540,2085,0,0,5,25.1
548,2085,0,0,5,27.4
566,2085,0,0,5,21.9
578,2085,0,0,5,31.1
591,2085,0,0,5,20.1
626,2085,0,0,5,23.8
634,2085,0,0,5,26.8
638,2085,0,0,5,23.1
678,2085,0,0,5,27.8
702,2085,0,0,5,20.2
704,2085,0,0,5,29.6
736,2085,0,0,5,26.2
752,2085,0,0,5,31.3
762,2085,0,0,5,23.5
788,2085,0,0,5,30.4
807,2085,0,0,5,20.4
8,2085,0,0,5,24.9
12,2085,0,0,5,25.6
31,2085,0,0,5,24.7
32,2085,0,0,5,20.9
36,2085,0,0,5,31.7
44,2085,0,0,5,32
48,2085,0,0,5,25.3
50,2085,0,0,5,24.5
51,2085,0,0,5,22
56,2085,0,0,5,32.4
64,2085,0,0,5,26.4
68,2085,0,0,5,20.1
84,2085,0,0,5,23.8
100,2085,0,0,5,23.1
104,2085,0,0,5,32.3
112,2085,0,0,5,22.4
120,2085,0,0,5,23.3
124,2085,0,0,5,31.5
132,2085,0,0,5,27.7
140,2085,0,0,5,24.6
148,2085,0,0,5,24.7
152,2085,0,0,5,19.2
156,2085,0,0,5,33
170,2085,0,0,5,19.5
174,2085,0,0,5,25.7
178,2085,0,0,5,24.2
180,2085,0,0,5,23.7
188,2085,0,0,5,21.6
191,2085,0,0,5,20.1
192,2085,0,0,5,21.2
196,2085,0,0,5,23.6
203,2085,0,0,5,32.7
204,2085,0,0,5,28.5
208,2085,0,0,5,31
214,2085,0,0,5,20.4
218,2085,0,0,5,20.1
222,2085,0,0,5,21.9
226,2085,0,0,5,23.3
233,2085,0,0,5,31.5
258,2085,0,0,5,22.5
266,2085,0,0,5,24
268,2085,0,0,5,20.4
270,2085,0,0,5,27.5
275,2085,0,0,5,22.4
288,2085,0,0,5,27.8
300,2085,0,0,5,31.6
320,2085,0,0,5,22.3
324,2085,0,0,5,27
328,2085,0,0,5,25.8
332,2085,0,0,5,24.3
340,2085,0,0,5,22.6
344,2085,0,0,5,18.5
348,2085,0,0,5,32.8
356,2085,0,0,5,23.7
364,2085,0,0,5,24
368,2085,0,0,5,23.8
372,2085,0,0,5,32.7
376,2085,0,0,5,30.3
380,2085,0,0,5,32.8
384,2085,0,0,5,25.9
388,2085,0,0,5,24.9
400,2085,0,0,5,23.1
404,2085,0,0,5,22.7
414,2085,0,0,5,29.2
417,2085,0,0,5,20.9
418,2085,0,0,5,29.1
422,2085,0,0,5,22.8
428,2085,0,0,5,25
430,2085,0,0,5,27.6
440,2085,0,0,5,25.1
442,2085,0,0,5,31.5
446,2085,0,0,5,27.5
458,2085,0,0,5,26.9
462,2085,0,0,5,28.3
466,2085,0,0,5,26.8
480,2085,0,0,5,29
496,2085,0,0,5,24.7
498,2085,0,0,5,24.4
499,2085,0,0,5,23.5
504,2085,0,0,5,30.1
508,2085,0,0,5,27
516,2085,0,0,5,25.2
524,2085,0,0,5,21.4
528,2085,0,0,5,32.6
530,2085,0,0,5,26.6
554,2085,0,0,5,31.7
558,2085,0,0,5,21.5
562,2085,0,0,5,26.8
586,2085,0,0,5,26.4
600,2085,0,0,5,21.6
604,2085,0,0,5,20.9
608,2085,0,0,5,22.3
616,2085,0,0,5,32.8
620,2085,0,0,5,31.5
624,2085,0,0,5,26.4
630,2085,0,0,5,19.5
642,2085,0,0,5,24.3
643,2085,0,0,5,23.5
646,2085,0,0,5,25.1
662,2085,0,0,5,21.1
670,2085,0,0,5,22.7
682,2085,0,0,5,20.2
686,2085,0,0,5,26.4
688,2085,0,0,5,21.8
694,2085,0,0,5,27.2
703,2085,0,0,5,32.8
705,2085,0,0,5,31.7
706,2085,0,0,5,26.9
710,2085,0,0,5,24.6
716,2085,0,0,5,23.8
724,2085,0,0,5,31.7
740,2085,0,0,5,27.5
748,2085,0,0,5,23.7
756,2085,0,0,5,32.7
760,2085,0,0,5,24.9
764,2085,0,0,5,24.3
776,2085,0,0,5,30
780,2085,0,0,5,26.4
784,2085,0,0,5,28.5
792,2085,0,0,5,26
795,2085,0,0,5,21.8
800,2085,0,0,5,25.3
804,2085,0,0,5,23.3
818,2085,0,0,5,18.1
826,2085,0,0,5,31.9
834,2085,0,0,5,24.4
840,2085,0,0,5,31.6
854,2085,0,0,5,26.6
858,2085,0,0,5,24.8
862,2085,0,0,5,21.3
882,2085,0,0,5,30
894,2085,0,0,5,24.7
4,2090,0,0,5,25.5
72,2090,0,0,5,24.7
144,2090,0,0,5,26.8
175,2090,0,0,5,25.3
90,2090,0,0,5,25.5
96,2090,0,0,5,26.1
583,2090,0,0,5,30.1
478,2090,0,0,5,25.5
316,2090,0,0,5,24.1
408,2090,0,0,5,29.8
308,2090,0,0,5,24.6
52,2090,0,0,5,26.7
232,2090,0,0,5,26.3
434,2090,0,0,5,28.8
24,2090,0,0,5,22.8
242,2090,0,0,5,28.7
598,2090,0,0,5,25.5
860,2090,0,0,5,28.2
262,2090,0,0,5,26.4
512,2090,0,0,5,24.2
887,2090,0,0,5,23.5
850,2090,0,0,5,28.3
768,2090,0,0,5,25.4
830,2090,0,0,5,30
40,2090,0,0,5,31.6
70,2090,0,0,5,17.5
76,2090,0,0,5,19.6
108,2090,0,0,5,26.5
116,2090,0,0,5,28.1
231,2090,0,0,5,26.5
246,2090,0,0,5,30.8
250,2090,0,0,5,31.5
254,2090,0,0,5,25.6
276,2090,0,0,5,31.5
312,2090,0,0,5,23.4
352,2090,0,0,5,31.4
360,2090,0,0,5,21.5
392,2090,0,0,5,32.2
398,2090,0,0,5,21.5
410,2090,0,0,5,33.4
426,2090,0,0,5,24.5
450,2090,0,0,5,25.7
454,2090,0,0,5,24.8
470,2090,0,0,5,27.5
474,2090,0,0,5,21.5
484,2090,0,0,5,21.3
533,2090,0,0,5,25.9
540,2090,0,0,5,24.2
548,2090,0,0,5,26.9
566,2090,0,0,5,21.7
578,2090,0,0,5,31.1
591,2090,0,0,5,19.9
626,2090,0,0,5,23.7
